timestamp,ch_1,ch_2,ch_3,ch_4,ch_5,ch_6,ch_7,ch_8,ch_9,ch_10,ch_11,ch_12,ch_13,ch_14,ch_15,ch_16,aux_1,aux_2,aux_31608539191.930638,1.746995,8.024552,20.851709,40.173951,50.527520,80.537108,78.582245,81.537274,150.138878,121.116990,102.345432,179.489667,177.936053,115.508712,154.631499,131.233527,0.722464,-0.375692,-0.539596
1608539191.969573,14.356849,2.146901,-46.964397,-6.170969,55.330052,11.091318,-127.888994,-18.662634,78.828799,17.330409,-235.350351,-14.977441,207.746924,25.922750,-194.933425,-97.236395,0.044830,-0.517894,-0.079855
1608539191.973373,14.555022,-4.872512,-38.467078,23.584032,75.386444,-48.927823,-58.993480,106.104650,66.232736,-133.951845,-37.139938,261.610529,20.110435,-278.170679,8.068404,381.491924,-0.350455,-0.395518,-0.899952
1608539191.977173,13.375077,-11.226637,-36.622166,46.567439,28.669551,-82.723808,4.084988,101.857002,-79.176748,-149.867720,120.728197,22.779866,-200.831834,17.820207,308.392264,-86.327512,-0.002155,0.013330,0.004967
1608539191.980972,12.995061,-17.965501,-18.192810,47.337149,-11.417409,-71.489452,105.537127,31.018132,-131.317037,79.013137,49.670106,-103.795647,-3.112818,80.253089,-197.595500,-129.046511,-0.557961,0.682370,-0.451339
1608539191.984771,13.408592,-22.151263,-6.570477,57.595741,-45.388640,-24.329362,119.320850,-48.673100,-62.530246,205.399457,-112.169220,-102.173507,239.771105,-53.522926,-100.355030,313.552571,0.029662,-0.143978,-0.121168
1608539191.988570,12.190586,-25.643240,8.584080,43.754257,-80.272707,48.668374,58.238556,-95.315444,103.835058,27.255746,-206.330101,77.935471,-19.663406,-145.156651,295.849693,-106.005897,0.160525,-0.383222,0.025070
1608539191.992369,10.810863,-26.424841,26.776691,12.686776,-71.020335,81.204898,-29.786622,-30.277253,160.256787,-136.622307,32.790641,138.484439,-233.591611,146.907338,-21.591301,-61.043189,0.175937,-0.373264,0.450381
1608539191.996178,10.056004,-28.195330,38.401434,-16.773760,-28.903959,64.617864,-123.995846,51.679444,10.935614,-73.425010,205.444333,-216.509060,46.058041,65.384670,-207.471325,102.543028,-0.200171,0.200058,-0.500152
1608539191.999977,8.394789,-27.013906,37.093570,-32.117427,12.929441,32.629249,-103.948404,86.654210,-146.453988,41.847109,11.946430,-121.298577,263.702142,-58.824204,137.458148,-13.746080,0.044518,-0.146300,0.333543
1608539192.003777,7.004764,-21.689135,43.681850,-52.547378,53.275933,-38.861214,-7.667956,67.966856,-74.034858,180.617691,-185.844773,166.835583,-31.275222,-6.252752,122.931787,-235.995266,-0.384657,0.224546,0.483454
1608539192.007576,5.245141,-17.684099,34.252869,-54.861400,65.082828,-57.700192,66.089177,-72.388576,19.029031,16.881363,-67.626306,125.880831,-184.864268,97.620135,-55.692750,75.783163,-0.226315,-0.198498,0.235205
1608539192.011375,3.595800,-13.339855,23.495909,-43.784280,72.370822,-61.776903,120.092619,-131.746277,104.904348,-103.359185,101.086801,-107.752636,69.658904,-35.001185,18.188680,37.474229,-0.067957,0.067200,-0.211539
1608539192.015171,1.812787,-5.800603,10.257017,-21.824374,27.785688,-50.094905,40.141762,-77.525505,112.470934,-132.271730,89.411784,-123.789470,115.243195,-198.470879,114.703074,-282.847855,-0.707448,-0.302877,-0.238336
1608539192.018970,-0.000000,1.368525,-3.604195,8.996578,-12.793298,24.513353,-31.816227,29.680247,-60.236486,72.127011,-112.899829,108.725430,-97.634274,198.521568,-55.599449,141.967418,-0.191837,0.035731,-0.185122
1608539192.022769,-1.701587,8.743590,-17.146967,30.463136,-49.922283,55.493359,-122.342345,102.579528,-176.299789,136.405301,-140.385563,110.617074,-168.296878,177.218749,-138.192550,33.565294,-0.092071,0.300585,-0.194018
1608539192.026570,-3.474562,15.041154,-30.905690,55.527371,-70.196067,92.829088,-70.527351,92.299802,-37.947651,35.891989,21.939890,-43.402941,85.824071,-107.240266,299.097866,-114.348524,-0.098776,-0.089745,0.492929
1608539192.030369,-5.019221,20.655838,-39.180547,61.929076,-52.485375,49.184171,-15.613874,-24.955593,65.228938,-90.361343,172.288153,-253.283228,184.579762,-30.877315,-19.064851,181.179434,0.676305,0.329880,-0.239681
1608539192.034148,-6.735651,22.769946,-42.971753,52.180176,-26.628588,-12.653455,80.358620,-137.649872,71.436311,-103.212627,43.004634,50.094583,-183.922695,73.238326,-206.663123,75.962795,0.551060,-0.001215,-0.254186
1608539192.037946,-8.331275,26.467191,-36.932945,30.749769,12.350653,-73.569737,131.902856,-112.477026,34.709147,53.835637,-170.595801,238.420616,-45.932945,-5.564568,203.942312,-191.751875,0.313210,-0.282745,0.642527
1608539192.041737,-9.680684,26.508850,-30.514455,-1.508443,59.394792,-97.305260,67.126392,8.087782,-81.536378,137.666286,-103.210590,-27.563796,175.511410,-192.563939,151.910538,43.106223,0.112437,-0.317660,-0.229103
1608539192.045542,-10.959298,27.090278,-18.407539,-32.525702,69.105114,-54.562407,-22.983115,127.029562,-122.079451,13.307394,107.350493,-161.193756,130.882062,119.001674,-175.605554,200.099829,-0.401358,-0.288128,-0.608040
1608539192.049342,-11.595799,25.383424,-1.121260,-53.477114,57.590029,-0.095991,-62.156079,65.898133,2.021978,-88.134912,88.467393,7.889495,-196.919744,274.133574,7.646159,-237.389369,0.467680,-0.041221,-0.295538
1608539192.053141,-13.057346,22.755129,15.623593,-65.712424,34.426023,41.232589,-65.015515,3.648462,162.115502,-138.267273,-87.171214,94.219490,-72.690070,-224.800084,305.600435,-1.446164,0.363291,-0.093377,0.404953
1608539192.056940,-13.202540,15.744142,27.201730,-53.673495,-12.067019,67.838397,-24.804699,-60.608483,83.535554,34.609668,-158.000617,11.203627,247.746194,-135.635868,-57.116590,52.065233,0.129217,0.305240,0.029814
1608539192.060743,-13.879566,9.868183,41.265313,-27.511045,-55.246512,51.090713,44.440485,-62.985084,-38.629855,160.291814,-0.357323,-103.378761,83.569853,225.839336,-129.625930,-286.136893,-0.192605,-0.213391,0.025847
1608539192.064474,-13.767962,2.271664,41.632918,-4.963264,-80.926086,11.970967,75.316255,-23.436170,-154.851983,22.268691,199.703975,-19.745507,-139.492484,15.556832,56.071208,-59.426484,-0.269018,-0.000608,0.091802
1608539192.068268,-14.332554,-4.974273,37.910291,18.448136,-48.081333,-52.086332,51.159131,98.407578,-66.635952,-116.658285,72.465335,152.446571,-41.410412,-95.058740,-26.467450,275.160931,-0.238160,-0.470168,-0.175749
1608539192.072067,-14.200271,-12.414312,35.280143,52.773264,-35.236283,-62.123280,-4.059353,95.426339,68.718557,-132.595586,-176.599266,56.157533,234.210103,35.029728,-64.723690,-64.588421,0.126479,0.026197,0.450915
1608539192.075865,-13.924863,-16.102818,21.037306,47.279286,16.356373,-63.873125,-103.699108,29.098536,157.361643,66.203055,-140.492066,-76.602608,2.067302,193.519150,224.848171,-46.387452,0.710126,0.156198,-0.514239
1608539192.079664,-12.488620,-23.759275,6.853062,45.961520,63.818417,-20.605379,-121.776247,-103.773198,24.413731,194.184226,79.494949,-103.787319,-275.146214,-141.018039,111.698196,263.554977,0.205383,-0.409077,-0.266943
1608539192.083144,-12.176294,-28.014597,-9.088792,30.755516,68.954077,37.518243,-35.399138,-150.594164,-68.446294,14.700756,180.125610,153.873003,25.633432,-208.979383,-117.528409,-97.317409,-0.368472,-0.495717,-0.320969
1608539192.086932,-11.314684,-28.811539,-24.077187,14.754946,55.623631,100.138905,40.139880,-30.969854,-169.400959,-115.820244,-32.089200,141.388702,268.632790,217.498007,15.721658,-237.915413,0.125480,0.054532,-0.020910
1608539192.090749,-9.335917,-29.362567,-37.714600,-12.445299,29.372123,98.791723,113.218828,69.142446,-15.737966,-62.388290,-83.807978,-210.864332,-28.551336,54.490983,246.230973,305.761553,-0.164838,0.442935,-0.475585
1608539192.093987,-8.576875,-28.047893,-42.847081,-39.637417,-15.562086,32.209067,104.642704,75.784038,157.985167,74.464731,-26.955946,-169.283737,-99.449012,-59.891277,-76.238030,-19.096275,0.423400,0.257313,0.190512
1608539192.097783,-6.772749,-22.807532,-37.654332,-55.109975,-40.706439,-29.013342,7.677080,49.208166,139.059821,90.153363,161.932183,147.369832,81.529132,-30.107938,-128.724525,-294.933540,0.277510,-0.253976,-0.305623
1608539192.101238,-5.251123,-17.287796,-38.279316,-47.751690,-76.399892,-83.322427,-89.410130,-43.999704,-14.282478,25.574287,35.004432,123.727992,253.018501,176.508723,141.807100,172.582367,-0.220114,-0.219409,-0.500994
1608539192.104638,-3.421975,-13.577122,-25.053562,-49.781861,-54.862759,-71.589358,-100.380378,-92.680844,-116.163346,-87.587723,-80.484788,-65.664707,-83.305839,-17.034714,-21.283538,48.213386,0.061075,-0.358629,0.386535
1608539192.108558,-1.741007,-5.670647,-10.143926,-18.290779,-33.703705,-48.100585,-52.822115,-94.197217,-53.976348,-146.556018,-182.710295,-65.083615,-234.067916,-149.214874,-319.394469,-362.817458,-0.322870,-0.328525,-0.337805
1608539192.112355,0.000000,1.282320,4.795043,9.740548,16.939664,15.983448,22.418072,48.070073,50.546001,74.235954,93.183215,135.396196,122.546410,167.657520,41.688778,274.658215,0.252720,0.116193,0.696937
1608539192.116154,1.783345,8.027682,20.024784,39.109254,60.154206,87.812894,78.054558,127.742387,132.578383,202.561527,122.762096,173.847484,201.331799,149.134034,132.444990,86.658135,0.518609,0.051353,0.151171
1608539192.119236,3.356325,14.223339,29.785509,54.381498,68.672842,87.984828,63.004946,100.724067,68.663576,26.100972,-13.607978,-44.430895,-43.131607,-123.300206,-286.951138,-316.384520,0.216351,0.977119,-0.455765
1608539192.123053,5.125583,20.535787,40.933817,51.644928,62.714120,56.078321,25.413109,-31.540125,-63.571853,-112.347516,-77.996830,-66.490878,-132.578185,-95.684865,25.369866,126.826025,0.416235,-0.111076,0.219257
1608539192.126845,6.618568,22.501829,47.572906,37.914259,32.975809,-13.214522,-48.577191,-136.059337,-161.585257,-62.513104,-17.706511,46.363249,168.855676,202.081040,279.000362,34.560896,-0.340012,-0.685522,-0.411094
1608539192.129903,8.583599,27.149699,41.774238,27.563216,-16.375957,-46.338893,-120.452194,-83.801554,-20.631748,53.896961,178.282173,241.131698,92.280006,-4.297970,-233.143901,-102.100654,-0.013736,0.411961,-0.038418
1608539192.133692,9.642631,27.965845,27.743608,-1.139763,-56.465996,-93.093541,-58.940619,7.742196,114.102362,204.358120,136.048361,-13.443162,-183.841767,-77.447287,-111.299474,95.080973,-0.022260,0.240556,0.444162
1608539192.137471,10.686689,26.105905,14.185823,-31.120327,-84.054740,-52.305082,20.091045,131.478669,161.292061,27.804629,-156.430254,-203.530366,-35.067052,68.012703,270.666759,311.873322,0.414807,-0.021035,0.739922
1608539192.141274,12.301855,25.551759,0.973430,-46.344711,-58.605326,-0.094591,93.684907,101.763798,-1.880845,-114.455594,-194.340789,6.924705,269.051654,132.730907,-15.792353,-318.293816,0.197046,-0.074898,-0.042024
1608539192.145109,13.418333,20.395926,-16.386777,-62.360395,-35.801387,43.644669,75.994433,2.506217,-168.090541,-114.397759,47.739818,114.474119,42.448080,-218.088939,-70.546593,-0.463779,-0.033762,0.630554,-0.589906
1608539192.148367,13.379790,15.349684,-31.104559,-49.017189,12.534728,92.661775,23.183606,-111.301560,-133.802162,91.862229,192.539671,21.219236,-190.683943,-116.295538,140.590073,345.190962,0.378853,-0.357693,-0.353043
1608539192.151509,14.232567,8.200721,-35.863438,-26.925808,50.723013,71.896219,-50.288366,-69.142257,30.328794,86.759697,0.326995,-145.924421,-74.243053,287.432005,133.289983,-117.044859,1.140550,-0.290909,0.079311
1608539192.154669,13.959847,2.307966,-36.386096,-6.258270,69.498154,7.695240,-126.021939,-14.054336,69.684932,14.038221,-217.522898,-21.329875,112.963818,22.194032,-196.626293,-38.115659,0.018291,0.117731,0.343561
1608539192.158468,13.929803,-4.683721,-41.390194,22.646476,63.559383,-52.171146,-61.372866,83.234428,53.531670,-72.913710,-75.458874,89.712193,30.477234,-226.081585,18.285733,304.688384,-0.047758,0.106393,0.091590
1608539192.162267,13.328504,-11.075942,-33.883761,36.890391,30.756466,-96.422937,5.650768,151.692650,-85.101061,-146.676674,66.913362,33.795489,-184.254489,20.398111,60.862444,-232.015198,0.191601,-0.010126,0.417756
1608539192.166066,13.163395,-16.442049,-22.325400,49.212701,-12.998321,-67.863830,64.490414,39.971433,-167.992409,42.697233,116.088283,-91.917233,-7.883203,246.686627,-38.977302,-69.783151,0.316431,0.033181,0.057035
1608539192.169865,12.909031,-24.592064,-5.955036,46.086776,-58.763073,-25.858206,77.752630,-85.869071,-26.575243,78.989486,-122.626349,-88.963882,218.263325,-115.548849,-73.031689,86.353411,0.182356,0.252702,0.354760
1608539192.173663,11.785850,-23.996454,10.466786,42.171251,-87.334066,51.268123,33.933559,-73.430097,50.753078,25.258676,-94.607460,86.440199,-10.927622,-142.734617,214.975733,-135.494490,-0.587515,0.067238,0.070293
1608539192.177221,11.020810,-27.198101,20.623347,10.430898,-66.062389,76.520779,-32.828419,-57.880718,113.148088,-118.288346,40.281097,110.848036,-217.397677,214.608215,-5.024506,-69.924290,-0.391950,0.091973,-0.443631
1608539192.180583,9.352251,-26.220825,33.803177,-12.920934,-23.151075,84.621523,-100.459498,43.615919,13.727486,-121.929240,222.027620,-129.696322,47.845889,104.405200,-297.493725,243.538070,-0.553052,0.008027,0.246425
1608539192.184399,8.459803,-25.921792,43.281713,-41.326844,14.167660,38.261885,-53.525130,72.990552,-79.488009,36.574223,25.995637,-154.116505,266.237124,-69.759079,131.467898,-39.694999,0.160287,0.687037,0.500286
1608539192.188196,6.634736,-24.852128,44.833590,-56.792406,43.375601,-39.389932,-7.790034,47.393435,-138.186686,77.082969,-183.845662,56.355624,-34.883248,-6.472914,177.157487,-232.706434,0.313860,0.111010,-0.186959
1608539192.191990,5.453852,-17.688937,38.955518,-47.265530,76.018115,-96.799974,93.980134,-37.536071,11.835178,36.489925,-45.445545,70.391236,-253.954149,98.922839,-148.721760,224.801511,0.338051,0.034326,0.071345
1608539192.195107,3.682068,-12.161009,26.656296,-36.917097,63.030883,-91.047684,86.518790,-128.402463,81.182191,-175.227444,77.028900,-96.333009,42.477159,-72.509929,7.772491,19.957237,0.121328,-0.299067,-0.246702
1608539192.198287,1.767434,-6.193035,12.366371,-16.204452,28.806548,-40.933419,57.390909,-47.928602,106.271084,-65.404267,69.624363,-197.295129,166.170896,-189.860230,158.379827,-71.857398,-0.422951,0.316957,-0.136531
1608539192.201385,-0.000000,1.364307,-3.847870,7.785827,-13.078756,16.862396,-21.162110,33.877879,-70.559884,80.614982,-75.284967,104.947485,-112.529213,158.795067,-206.661024,117.521190,-0.427170,0.362187,-0.163669
1608539192.204452,-1.819416,9.061422,-20.245107,36.419249,-39.415911,62.476025,-60.474849,85.164507,-179.186561,96.622231,-161.769379,190.882518,-148.234222,63.795544,-169.688513,147.947635,0.006909,0.229824,0.670674
1608539192.208244,-3.554124,15.153828,-28.126658,45.574793,-84.348325,63.087833,-113.822090,68.373541,-66.367265,31.546869,11.680655,-83.614639,60.422987,-160.383831,115.220042,-244.353822,0.152091,-0.326432,-0.205003
1608539192.212023,-5.072213,19.204937,-38.682483,46.025943,-76.169720,40.722004,-21.126431,-20.519194,107.316134,-112.796760,92.126235,-151.936536,89.606361,-20.955413,-20.781724,66.460463,-0.199895,0.083197,0.137381
1608539192.215086,-6.521002,26.161528,-45.713530,44.189939,-36.275178,-7.991341,66.444284,-71.398184,72.561647,-121.309418,42.177107,71.019617,-57.311570,62.537096,-85.447905,193.535230,0.075040,-0.094163,-0.598645
1608539192.218425,-8.592465,29.907823,-40.753447,23.538390,16.450428,-64.677522,74.682793,-76.305423,29.075708,45.066881,-122.240436,72.917776,-101.183935,-7.057395,97.709281,-217.092260,0.406740,-0.262586,0.647224
1608539192.222223,-9.294676,30.294172,-26.356621,-1.204590,54.968068,-104.861440,55.824232,7.716654,-81.545424,153.088170,-125.502532,-46.414350,105.552449,-82.606484,159.009641,31.435492,-0.021372,0.242594,0.273235
1608539192.226040,-11.419333,26.722273,-16.893110,-33.286972,66.286879,-66.423928,-12.518125,76.528860,-99.447721,19.129670,111.613581,-232.428478,114.655410,69.808038,-275.428299,275.373813,-0.626445,0.165692,-0.582263
1608539192.229815,-12.345971,24.156046,-0.990309,-53.628933,48.087867,-0.129952,-90.261628,107.585033,3.147830,-104.936740,167.577622,12.392055,-170.982346,194.387364,17.115584,-243.369701,-0.144592,-0.178761,0.103928
1608539192.232890,-12.622240,22.338366,12.548823,-54.154279,27.089028,48.552880,-78.747651,2.159036,83.818853,-57.363754,-27.291796,210.604405,-94.467860,-64.599552,151.141802,-1.332296,-0.191324,-0.351479,0.429436
1608539192.236424,-13.177863,15.307198,27.490297,-58.192990,-15.687568,93.439746,-28.956614,-75.878747,72.829461,56.905527,-109.667769,21.066481,87.699333,-172.720166,-130.084046,288.798794,0.403539,0.110202,-0.086259
1608539192.240219,-13.285713,9.421193,43.477640,-30.404474,-44.760655,52.902229,36.933694,-96.258969,-48.619656,71.819597,-0.241207,-222.527001,24.890112,215.273525,-107.842050,-75.017375,-0.253034,-0.017105,-0.217581
1608539192.244015,-13.564508,2.276367,45.738591,-4.940028,-73.898709,10.245198,114.489415,-13.104951,-167.383191,31.956806,207.897456,-30.909010,-186.680661,27.006191,184.811960,-79.253759,-0.013417,-0.022493,-0.417836
1608539192.247811,-13.428851,-4.602664,38.886439,22.146215,-62.037586,-63.552400,89.340825,70.873082,-86.431734,-178.751815,33.929593,202.673793,-38.622981,-129.805014,-6.599000,172.294135,0.443692,-0.023359,-0.357964
1608539192.251385,-13.584800,-10.557765,32.613618,37.931731,-32.466085,-88.810502,-3.855334,95.511459,92.003742,-55.338570,-140.603991,59.604197,220.396521,32.707520,-116.223104,-217.376776,-0.610880,0.231974,0.019294
1608539192.254703,-13.312287,-17.312261,22.904347,62.626687,13.969547,-89.124674,-76.372016,37.648039,172.662456,32.338139,-154.353324,-162.417943,4.429725,263.661627,134.961321,-196.308149,-0.552339,-0.068740,0.655194
1608539192.257773,-12.832254,-24.887057,7.063772,47.857549,46.080551,-24.864343,-77.682620,-90.800358,42.054020,74.342956,98.372780,-106.213290,-185.343962,-138.085461,99.385456,276.914121,0.394161,-0.487225,-0.109443
1608539192.261578,-12.088526,-26.767376,-9.062670,32.107375,81.532352,43.526926,-32.102312,-93.995906,-129.306445,34.642596,194.126341,149.244563,8.251762,-138.804893,-289.978058,-104.391355,-0.621333,0.055586,0.514986
1608539192.265166,-11.206182,-28.657197,-20.636168,10.554523,75.851969,70.380146,41.898437,-50.367699,-154.801689,-70.337070,-46.228614,70.849509,283.486179,206.621279,13.434324,-223.516082,0.187281,-0.224277,0.764371
1608539192.268417,-9.218947,-26.478675,-36.211481,-15.134163,23.188729,96.590957,68.460206,59.693878,-17.128276,-76.236697,-165.358035,-135.988534,-66.393593,91.055858,132.320111,91.252764,0.485497,0.436684,0.251083
1608539192.271729,-8.464075,-27.377178,-37.469856,-44.758789,-17.082485,24.238816,102.879977,152.328134,104.431304,84.191868,-19.805094,-100.218922,-197.746185,-287.832899,-99.038915,-47.223821,0.583149,-0.038756,0.560575
1608539192.275534,-6.542247,-24.825275,-36.417641,-49.356712,-61.468432,-35.967869,5.361796,66.695420,123.341415,87.380292,157.417471,132.172536,101.544325,-7.962337,-106.417733,-85.104398,0.067329,-0.442029,0.551862
1608539192.279155,-5.141816,-19.072201,-32.184023,-50.696514,-74.631144,-66.277780,-61.564479,-56.196675,-24.186415,21.946103,51.161348,177.092253,149.150729,73.947960,354.405371,201.643587,-0.331959,0.590427,-0.307334
1608539192.282259,-3.565663,-13.495028,-28.965960,-47.262975,-63.720071,-102.434509,-111.009458,-112.204387,-175.475004,-149.736014,-89.338937,-157.146743,-78.457784,-61.446621,-15.680812,16.175984,-0.441202,0.343898,0.678366
1608539192.286057,-1.771952,-5.758707,-12.155804,-17.776297,-27.520129,-36.226902,-63.499538,-78.044401,-113.963717,-103.429806,-127.380013,-120.637644,-213.306323,-176.888762,-76.152098,-334.790705,-0.335323,0.314486,-0.531960
1608539192.289850,0.000000,1.523575,4.109478,8.969176,16.338928,20.735736,19.802462,24.390586,67.040834,83.855956,110.836049,40.738803,111.842308,98.140822,59.172529,182.693945,0.276697,0.292981,-0.252998
1608539192.293649,1.851924,7.785307,20.003332,30.586652,42.455958,69.830357,69.911135,108.930360,82.034501,180.875681,83.611852,171.190007,96.912487,129.451048,185.638212,48.682326,-0.312520,0.011124,-0.042399
1608539192.296845,3.536184,15.309249,31.514862,46.135295,69.591758,71.084783,57.607778,65.161663,79.009839,13.506933,-16.674350,-50.201361,-69.898318,-247.720569,-320.843610,-275.939724,-0.086976,-0.095779,0.015793
1608539192.300438,5.408605,21.410907,35.024435,57.492453,53.639427,38.643624,19.058141,-23.466896,-53.884575,-75.332400,-148.733250,-232.178512,-60.717279,-28.570290,20.802056,133.109787,-0.832310,-0.200352,-0.569102
1608539192.304245,6.616265,26.305679,41.610305,46.629188,26.412528,-13.480661,-69.911647,-71.821980,-101.924647,-55.386732,-47.997049,24.436875,200.951829,99.635907,185.618725,150.773579,-0.302253,0.349978,-0.431404
1608539192.308048,8.108873,25.130805,40.240056,27.145011,-16.538189,-73.945836,-125.125890,-77.466352,-16.540382,54.570915,192.868753,152.614669,131.487219,-5.945957,-173.371348,-291.014850,-0.016444,-0.366067,-0.078723
1608539192.311847,9.702428,27.469735,31.017182,-1.309116,-62.136932,-90.711602,-46.958225,12.398647,107.035019,76.726074,86.500507,-15.260290,-55.535697,-147.923669,-74.291568,52.134902,-0.921601,0.348030,-0.342216
1608539192.315200,10.670030,27.912435,15.250704,-23.777673,-81.519008,-51.123073,17.623585,135.491942,162.215338,15.543259,-72.929472,-233.273762,-76.876490,129.193145,320.141440,260.869216,0.230270,-0.326338,0.136159
1608539192.318292,12.433187,24.677936,0.988890,-54.636180,-57.165400,-0.125830,81.694951,92.698286,-2.787047,-185.611107,-124.708663,4.368461,61.280813,141.623310,-4.897949,-247.935194,0.166258,-0.435778,0.182368
1608539192.321824,12.194727,19.601821,-12.715369,-66.964660,-32.211336,68.151561,104.504317,3.932839,-118.485448,-122.099444,69.845414,245.834776,87.204325,-109.344884,-224.861167,-0.287370,-0.199734,0.267003,-0.141417
1608539192.325648,13.998329,16.419810,-27.884955,-46.083202,10.573028,99.034050,25.808155,-108.859320,-122.961218,67.025875,149.502632,15.754827,-240.275609,-135.517858,181.646517,116.967551,0.463222,-0.325515,0.378307
1608539192.329447,13.662717,9.691044,-34.060524,-32.441694,44.824032,71.837300,-64.495363,-87.322245,44.341671,182.111442,0.611028,-175.037261,-24.757670,230.286909,79.722531,-163.739059,0.489485,0.366420,0.078010
1608539192.333248,13.665471,2.015310,-38.698437,-5.886763,63.287407,7.640688,-107.095309,-16.533384,152.132512,21.568907,-219.028513,-27.338695,110.225160,46.768631,-330.096739,-20.003860,-0.069705,0.101615,0.152072
1608539192.337047,14.020108,-4.690824,-41.958717,24.385602,51.111069,-45.995424,-67.844882,91.760445,61.014924,-68.344962,-28.086015,85.963695,22.986166,-67.513237,16.246779,47.356967,0.304008,-0.135908,-0.421640
1608539192.340137,13.926620,-12.867726,-33.702726,43.305296,30.495590,-84.177751,5.236810,104.874025,-50.673932,-56.056692,113.056010,36.001453,-260.778328,41.470796,205.409031,-106.916829,-0.337928,0.590708,0.319877
1608539192.343318,12.952724,-16.088977,-22.038121,59.131006,-12.213807,-51.742120,78.001120,25.082336,-141.497702,52.222848,128.555383,-203.651707,-7.888826,92.215307,-171.371471,-95.894585,0.097498,0.124894,-0.713250
1608539192.347137,12.367693,-21.810536,-6.348020,51.960030,-56.644144,-20.878322,120.493397,-53.874389,-38.777582,205.645087,-97.835736,-106.093713,75.020447,-154.695188,-170.073283,48.851730,-0.539306,0.091702,-0.550127
1608539192.350935,12.527960,-23.923305,9.134769,33.111549,-78.311931,42.225814,45.533888,-96.605278,109.841716,36.828896,-123.198965,104.288943,-11.967364,-193.003096,63.745314,-83.402156,0.127801,0.195196,0.864617
1608539192.354765,10.570746,-26.666853,25.799374,11.986825,-58.760056,73.756366,-39.385525,-38.268303,153.317133,-157.360597,42.707165,141.625565,-261.192271,119.929367,-11.966373,-85.678729,0.184914,0.065135,0.536217
1608539192.358566,9.212627,-28.766072,31.050110,-16.769879,-22.222436,76.232107,-111.632533,68.986895,13.351589,-55.790662,201.640585,-154.244225,45.448311,41.331485,-52.942115,219.759810,0.184064,-0.259629,0.148831
1608539192.361865,8.585288,-26.111024,46.377472,-41.584069,14.946196,35.770268,-91.086103,103.875180,-125.429146,82.933082,26.441344,-130.004386,209.765086,-194.702734,66.509542,-13.920908,-0.165616,0.332379,-0.063777
1608539192.365658,6.828587,-24.854409,43.154939,-50.549806,46.538439,-30.602652,-8.858539,48.767157,-135.253563,206.176051,-147.262082,94.615709,-91.357906,-29.890247,164.951045,-239.628752,-0.281305,-0.281356,0.487789
